age_years,lambda_adkm,lambda_nint,z_adkm,z_nint
87.46607559388718,-1.7607391,-1.448374,1.4558280851533247,1.4558280851533247
87.67497433398906,-1.7630105,-1.448374,1.4684314761946218,1.4684314761946218
87.88387307409094,-1.7652819,-1.448374,1.4810348672359197,1.4810348672359197
88.09277181419282,-1.7675533,-1.448374,1.4936382582772167,1.4936382582772167
88.3016705542947,-1.7698247,-1.448374,1.5062416493185145,1.5062416493185145
88.51056929439657,-1.7720962,-1.448374,1.5188450403598115,1.5188450403598115
88.71946803449846,-1.7743676,-1.448374,1.5314484314011094,1.5314484314011094
88.92836677460033,-1.776639,-1.448374,1.5440518224424062,1.5440518224424062
89.13726551470222,-1.7789104,-1.448374,1.5566552134837042,1.5566552134837042
89.34616425480411,-1.7811818,-1.448374,1.569258604525002,1.569258604525002
89.55506299490598,-1.7834532,-1.448374,1.581861995566299,1.581861995566299
89.76396173500787,-1.7857246,-1.448374,1.5944653866075968,1.5944653866075968
89.97286047510974,-1.787996,-1.448374,1.6070687776488939,1.6070687776488939
90.18175921521163,-1.7902675,-1.448374,1.6196721686901916,1.6196721686901916
90.3906579553135,-1.7925389,-1.448374,1.6322755597314886,1.6322755597314886
90.59955669541539,-1.7948103,-1.448374,1.6448789507727866,1.6448789507727866
90.80845543551726,-1.7970817,-1.448374,1.6574823418140836,1.6574823418140836
91.01735417561915,-1.7993531,-1.448374,1.6700857328553813,1.6700857328553813
91.22625291572102,-1.8016244,-1.448374,1.6826891238966784,1.6826891238966784
91.4351516558229,-1.803896,-1.448374,1.6952925149379763,1.6952925149379763
91.64405039592478,-1.8061672,-1.448374,1.707895905979273,1.707895905979273
91.85294913602667,-1.8084388,-1.448374,1.720499297020571,1.720499297020571
92.06184787612854,-1.8107102,-1.448374,1.733102688061868,1.733102688061868
92.27074661623043,-1.8129815,-1.448374,1.7457060791031658,1.7457060791031658
92.47964535633231,-1.8152529,-1.448374,1.7583094701444637,1.7583094701444637
92.68854409643419,-1.8175243,-1.448374,1.7709128611857607,1.7709128611857607
92.89744283653607,-1.8197957,-1.448374,1.7835162522270585,1.7835162522270585
93.10634157663794,-1.8220671,-1.448374,1.7961196432683555,1.7961196432683555
93.31524031673983,-1.8243386,-1.448374,1.8087230343096534,1.8087230343096534
93.5241390568417,-1.82661,-1.448374,1.8213264253509505,1.8213264253509505
93.73303779694359,-1.8288814,-1.448374,1.8339298163922482,1.8339298163922482
93.94193653704546,-1.8311528,-1.448374,1.8465332074335452,1.8465332074335452
94.15083527714735,-1.8334241,-1.448374,1.8591365984748431,1.8591365984748431
94.35973401724922,-1.8356956,-1.448374,1.87173998951614,1.87173998951614
94.56863275735111,-1.837967,-1.448374,1.8843433805574379,1.8843433805574379
94.77753149745298,-1.8402385,-1.448374,1.896946771598735,1.896946771598735
94.98643023755487,-1.8425097,-1.448374,1.9095501626400326,1.9095501626400326
95.19532897765674,-1.8447812,-1.448374,1.9221535536813297,1.9221535536813297
95.40422771775863,-1.8470526,-1.448374,1.9347569447226276,1.9347569447226276
95.61312645786052,-1.849324,-1.448374,1.9473603357639253,1.9473603357639253
95.82202519796239,-1.8515954,-1.448374,1.9599637268052224,1.9599637268052224
96.03092393806428,-1.8538668,-1.448374,1.9725671178465203,1.9725671178465203
96.23982267816615,-1.8561382,-1.448374,1.9851705088878173,1.9851705088878173
96.44872141826804,-1.8584096,-1.448374,1.997773899929115,1.997773899929115
96.65762015836991,-1.860681,-1.448374,2.0103772909704123,2.0103772909704123
96.8665188984718,-1.8629525,-1.448374,2.0229806820117098,2.0229806820117098
97.07541763857367,-1.8652239,-1.448374,2.035584073053007,2.035584073053007
97.28431637867556,-1.8674953,-1.448374,2.0481874640943047,2.0481874640943047
97.49321511877743,-1.8697667,-1.448374,2.060790855135602,2.060790855135602
97.70211385887931,-1.8720381,-1.448374,2.0733942461768997,2.0733942461768997
97.91101259898119,-1.8743095,-1.448374,2.0859976372181968,2.0859976372181968
98.11991133908307,-1.876581,-1.448374,2.0986010282594942,2.0986010282594942
98.32881007918495,-1.8788524,-1.448374,2.1112044193007913,2.1112044193007913
98.53770881928683,-1.8811238,-1.448374,2.123807810342089,2.123807810342089
98.74660755938872,-1.8833951,-1.448374,2.136411201383387,2.136411201383387
98.9555062994906,-1.8856665,-1.448374,2.149014592424684,2.149014592424684
99.16440503959248,-1.8879379,-1.448374,2.161617983465982,2.161617983465982
99.37330377969435,-1.8902094,-1.448374,2.174221374507279,2.174221374507279
99.58220251979624,-1.8924807,-1.448374,2.1868247655485766,2.1868247655485766
99.79110125989811,-1.8947521,-1.448374,2.1994281565898737,2.1994281565898737
100.0,-1.8970236,-1.448374,2.2120315476311716,2.2120315476311716
